UserID,q7_Sir,q7_Miss,q7_Ma'am,q7_Madam,q7_Friend,q7_Comrade,q7_Mx,q7_No title at all,q7_Questioning or unknown
244682500,Yes,Yes,No,No,No,Yes,Yes,No,No
244682440,No,No,No,No,No,No,No,Yes,No
244682468,No,No,No,No,Yes,No,No,Yes,No
244682350,No,No,No,No,No,No,No,Yes,No
244682319,No,No,No,No,No,No,No,Yes,No
244682526,No,No,No,No,No,Yes,No,No,No
244682467,No,No,No,No,Yes,No,No,Yes,No
244682575,Yes,No,No,No,Yes,Yes,No,No,No
244682119,Yes,No,No,No,No,No,No,Yes,No
244681805,No,Yes,No,No,No,No,No,Yes,No
244682540,No,No,No,No,No,No,No,Yes,No
244682586,No,No,No,No,Yes,Yes,Yes,Yes,No
244682545,No,No,No,No,No,No,No,Yes,No
244682593,No,No,No,No,No,Yes,No,No,No
244682261,No,No,No,No,No,No,No,No,Yes
244682492,No,Yes,No,No,No,No,No,No,Yes
244682190,No,No,No,No,No,No,No,Yes,No
244682574,Yes,No,No,No,No,Yes,No,Yes,No
244682660,No,No,No,No,No,No,No,Yes,No
244682584,No,No,No,No,No,No,No,Yes,No
244682503,Yes,No,No,No,No,No,No,Yes,No
244682600,No,Yes,No,No,Yes,Yes,No,No,No
244682561,No,No,No,No,Yes,Yes,No,Yes,No
244682524,Yes,No,No,No,Yes,No,No,Yes,No
244682471,Yes,No,No,No,No,No,Yes,No,No
244682635,No,Yes,Yes,No,Yes,No,No,No,No
244682550,No,Yes,Yes,No,No,No,No,Yes,No
244682673,Yes,No,No,No,No,No,No,No,No
244682406,No,No,No,No,Yes,No,No,Yes,No
244682650,Yes,Yes,No,No,Yes,No,No,No,No
244682684,Yes,No,No,No,No,No,No,No,Yes
244682589,No,No,No,No,Yes,No,No,Yes,No
244682398,No,Yes,No,No,Yes,No,No,Yes,Yes
244682663,No,No,No,No,No,No,No,Yes,No
244682609,No,No,No,No,Yes,Yes,Yes,No,No
244682379,Yes,No,No,No,No,Yes,No,Yes,No
244682682,No,Yes,No,No,No,No,No,No,No
244682642,No,No,No,No,Yes,Yes,No,Yes,No
244682537,No,No,No,No,No,No,Yes,No,No
244682648,No,Yes,No,No,No,No,No,Yes,No
244682725,No,No,No,No,Yes,Yes,No,Yes,Yes
244682528,No,No,No,No,No,No,No,Yes,No
244682685,No,Yes,Yes,Yes,Yes,No,No,No,No
244682543,No,No,No,No,Yes,No,No,Yes,No
244682622,No,No,No,No,No,No,No,Yes,No
244682459,No,No,No,No,No,No,No,Yes,Yes
244682703,Yes,No,No,No,No,No,No,Yes,No
244682608,No,No,Yes,No,No,No,No,No,No
244682692,Yes,No,No,No,Yes,Yes,No,No,No
244682714,Yes,Yes,Yes,No,No,Yes,No,No,No
244682746,No,No,No,No,Yes,Yes,No,Yes,No
244682658,Yes,No,No,No,Yes,No,Yes,No,No
244682706,No,Yes,Yes,Yes,No,Yes,No,No,No
244682573,Yes,No,No,No,No,No,No,No,No
244682591,No,No,No,No,No,No,No,No,No
244682590,No,No,No,No,Yes,Yes,Yes,Yes,No
244682771,No,No,No,No,No,No,Yes,Yes,Yes
244682602,Yes,No,No,No,Yes,Yes,No,No,No
244682291,Yes,Yes,Yes,No,No,No,Yes,No,No
244682788,No,No,No,No,No,No,Yes,Yes,No
244681422,Yes,No,No,No,Yes,Yes,Yes,No,No
244682753,Yes,Yes,Yes,No,No,No,No,No,No
244682140,No,No,No,No,Yes,No,Yes,No,No
244682772,Yes,Yes,No,No,Yes,No,No,Yes,No
244682814,Yes,No,Yes,No,Yes,No,No,No,No
244682729,No,No,No,No,Yes,No,No,Yes,No
244681038,Yes,No,No,No,No,No,No,Yes,No
244682798,Yes,No,No,No,No,Yes,No,Yes,No
244682869,Yes,No,No,No,No,No,No,Yes,No
244682802,Yes,No,No,No,No,No,No,No,No
244682627,Yes,No,No,No,No,Yes,No,No,No
244682804,No,No,No,No,No,No,No,Yes,No
244682750,No,No,No,No,Yes,Yes,No,Yes,No
244682819,No,No,No,No,Yes,No,No,Yes,No
244682786,No,No,No,No,No,No,No,Yes,No
244682829,Yes,No,No,No,No,No,No,No,No
244682880,Yes,Yes,Yes,No,Yes,No,No,No,No
244682857,No,No,No,No,No,No,No,Yes,No
244682827,No,No,No,No,No,No,No,Yes,No
244682862,No,Yes,Yes,No,Yes,No,Yes,Yes,No
244682800,No,No,No,No,No,No,No,No,Yes
244682914,No,No,No,No,Yes,Yes,Yes,No,No
244682872,Yes,Yes,No,No,No,No,Yes,Yes,Yes
244682782,No,No,No,No,No,No,No,Yes,No
244682765,No,Yes,No,No,No,No,No,No,No
244682905,Yes,No,No,No,No,No,Yes,No,No
244682901,Yes,No,No,No,Yes,Yes,No,No,No
244682876,Yes,No,No,No,Yes,Yes,Yes,No,No
244682868,No,No,No,No,Yes,No,No,Yes,No
244682967,No,No,No,No,No,No,No,Yes,No
244682936,Yes,No,No,No,No,No,No,No,No
244682911,Yes,No,No,No,Yes,No,No,Yes,No
244682999,Yes,No,No,No,Yes,No,No,Yes,No
244682935,No,No,Yes,No,No,No,No,No,No
244682878,No,No,No,No,No,Yes,No,No,No
244682924,No,No,No,No,No,Yes,Yes,Yes,No
244683010,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
244682906,No,No,No,No,No,No,No,Yes,No
244682961,No,No,No,No,No,No,No,Yes,No
244682991,No,Yes,No,Yes,No,No,No,No,No
244682970,No,No,No,No,Yes,Yes,No,Yes,No
244683002,Yes,Yes,Yes,No,Yes,No,Yes,No,No
244683015,No,No,No,No,No,Yes,No,No,No
244682930,No,No,No,No,Yes,No,No,Yes,No
244682720,No,Yes,Yes,Yes,No,No,No,No,No
244683042,Yes,No,No,No,No,No,No,No,No
244682558,No,No,No,No,Yes,No,No,No,No
244682767,No,No,No,No,Yes,No,No,No,No
244682112,No,No,No,No,No,No,No,Yes,No
244682937,Yes,No,No,No,Yes,Yes,No,No,No
244683079,Yes,No,No,No,No,No,Yes,Yes,No
244683046,Yes,No,No,No,Yes,No,No,Yes,No
244682996,No,No,No,No,No,No,No,Yes,No
244682984,Yes,No,No,No,No,Yes,No,Yes,No
244683009,No,No,No,No,No,No,No,Yes,Yes
244682952,Yes,No,Yes,No,No,No,Yes,No,No
244682964,No,No,No,No,No,Yes,No,Yes,No
244683128,No,Yes,No,No,No,No,No,No,No
244683072,No,No,No,No,No,No,No,No,No
244683103,No,No,No,No,No,No,No,Yes,No
244682992,No,No,No,No,No,No,No,Yes,No
244683094,No,No,No,No,No,No,No,Yes,No
244683043,No,No,Yes,No,Yes,No,Yes,Yes,No
244683066,Yes,No,No,No,Yes,No,No,Yes,No
244683207,Yes,No,No,No,No,No,No,No,No
244683115,No,Yes,No,No,No,No,No,Yes,No
244683060,No,No,No,No,No,No,No,Yes,Yes
244683194,No,No,No,No,No,No,No,Yes,No
244683102,No,No,No,No,Yes,Yes,No,No,No
244683187,Yes,No,No,Yes,Yes,Yes,No,No,No
244683027,No,Yes,No,No,No,No,No,Yes,Yes
244683146,Yes,No,No,No,Yes,Yes,No,No,No
244683165,No,No,No,No,Yes,No,No,Yes,No
244682393,No,No,No,No,No,No,No,No,No
244683113,Yes,No,No,No,No,No,No,No,No
244683190,No,No,No,No,Yes,No,No,Yes,No
244682402,No,No,No,No,No,No,No,Yes,No
244683111,No,No,No,No,No,No,No,Yes,No
244683068,Yes,No,No,No,No,No,Yes,Yes,No
244683082,No,No,No,No,No,No,No,Yes,No
244683149,Yes,No,No,No,No,No,No,No,No
244683215,No,No,No,No,Yes,No,No,Yes,No
244683164,No,No,Yes,No,No,Yes,No,Yes,No
244683154,No,No,No,No,Yes,No,No,Yes,No
244683147,No,No,No,No,Yes,Yes,No,Yes,No
244683163,Yes,No,No,No,No,Yes,Yes,Yes,No
244683262,Yes,No,No,No,No,Yes,No,Yes,Yes
244683134,Yes,No,No,No,Yes,Yes,No,Yes,No
244683208,No,Yes,Yes,Yes,Yes,Yes,No,No,No
244683198,No,No,No,No,No,No,No,Yes,No
244683157,Yes,No,Yes,No,No,No,No,No,No
244683212,No,No,No,No,No,Yes,No,Yes,No
244683247,Yes,No,No,No,Yes,Yes,No,Yes,No
244683243,No,No,No,No,No,No,No,Yes,No
244683296,No,No,No,No,No,No,No,Yes,No
244683305,Yes,No,Yes,Yes,No,No,No,Yes,No
244683091,No,No,No,No,Yes,No,No,No,No
244683297,No,Yes,Yes,Yes,No,Yes,No,No,No
244683308,Yes,No,No,No,No,Yes,No,No,No
244683295,No,No,No,No,No,No,No,Yes,No
244683287,Yes,No,Yes,No,Yes,No,No,No,No
244683339,No,No,No,No,No,No,No,Yes,Yes
244683019,Yes,No,No,No,Yes,No,No,Yes,No
244683381,No,Yes,Yes,Yes,Yes,Yes,No,No,No
244683282,No,No,No,Yes,Yes,Yes,No,No,No
244683233,No,No,No,No,No,No,No,Yes,Yes
244683085,No,No,No,No,No,No,No,Yes,No
244683237,No,No,No,No,No,Yes,No,No,No
244683077,Yes,No,No,No,Yes,No,No,No,No
244683321,No,No,No,No,Yes,No,No,No,No
244683359,No,No,Yes,No,No,No,No,Yes,No
244683345,No,No,Yes,No,Yes,Yes,No,Yes,No
244683162,No,Yes,No,No,No,No,No,Yes,No
244683160,Yes,Yes,No,No,Yes,Yes,No,Yes,No
244683145,No,No,No,No,No,No,No,Yes,No
244683051,No,No,No,No,No,No,No,Yes,No
244683348,No,No,No,No,Yes,Yes,No,Yes,No
244683415,No,No,No,No,No,Yes,No,No,No
244683430,No,Yes,Yes,Yes,No,No,No,No,No
244683413,No,No,No,No,Yes,Yes,No,Yes,No
244683389,No,No,No,No,Yes,No,No,No,No
244683257,No,No,No,No,No,No,No,Yes,No
244683460,No,No,No,No,No,No,No,Yes,No
244683291,Yes,No,No,No,No,No,No,No,No
244683453,No,Yes,Yes,No,Yes,No,No,No,No
244683457,Yes,No,No,No,No,No,Yes,Yes,No
244683409,No,No,Yes,No,No,No,No,Yes,Yes
244679068,Yes,No,No,No,Yes,No,No,No,No
244683278,No,No,No,No,No,No,No,Yes,No
244683421,Yes,Yes,Yes,No,No,No,No,No,No
244683428,No,No,No,No,No,Yes,No,No,No
244683437,No,No,No,No,No,No,No,Yes,No
244683432,No,No,No,No,No,No,No,Yes,No
244683357,Yes,No,No,No,No,No,No,Yes,No
244683480,No,No,No,No,No,Yes,No,Yes,No
244683506,No,Yes,Yes,Yes,Yes,No,No,No,Yes
244683469,No,No,No,No,No,No,No,Yes,No
244683385,No,No,No,No,No,No,Yes,Yes,No
244683319,Yes,No,No,No,Yes,No,Yes,No,No
244683490,Yes,No,No,No,Yes,Yes,Yes,No,No
244683487,No,No,No,No,Yes,No,No,Yes,No
244683505,No,No,No,No,Yes,No,No,No,No
244683495,No,No,No,No,No,No,No,Yes,No
244683512,No,No,No,No,Yes,Yes,No,No,No
244683550,No,No,No,No,No,No,No,Yes,No
244683493,Yes,No,No,No,No,No,No,Yes,No
244683508,No,No,No,No,No,No,Yes,Yes,No
244682432,No,No,No,No,Yes,Yes,No,Yes,Yes
244683258,Yes,No,No,Yes,No,Yes,No,Yes,No
244683511,No,Yes,Yes,No,No,No,No,Yes,No
244683556,No,Yes,Yes,No,No,No,No,No,No
244683601,No,No,No,No,No,No,No,Yes,No
244683396,Yes,No,No,No,No,No,No,Yes,Yes
244683600,No,No,No,No,No,No,No,Yes,No
244683547,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
244683403,No,No,No,No,No,No,No,Yes,No
244683531,Yes,No,No,No,Yes,Yes,No,Yes,No
244683604,No,Yes,Yes,No,Yes,Yes,No,No,No
244683565,No,Yes,Yes,No,Yes,Yes,No,No,No
244683483,Yes,No,No,No,Yes,Yes,No,No,No
244683514,No,No,No,No,Yes,Yes,No,Yes,No
244683583,No,Yes,No,No,No,No,No,Yes,No
244683605,Yes,No,No,No,No,No,No,No,No
244683407,No,No,No,No,Yes,Yes,No,No,No
244683611,No,No,No,No,No,No,Yes,Yes,No
244683118,Yes,Yes,Yes,No,No,No,Yes,Yes,No
244683513,Yes,No,No,No,No,No,No,Yes,No
244683648,Yes,No,No,No,Yes,Yes,No,No,No
244683426,No,No,No,No,Yes,Yes,No,Yes,No
244683329,Yes,Yes,Yes,No,Yes,No,No,No,No
244683685,No,No,No,No,Yes,No,No,No,No
244683626,Yes,No,No,No,Yes,No,No,No,No
244683441,Yes,No,Yes,No,Yes,No,No,No,No
244683640,No,No,No,No,No,No,No,Yes,No
244683621,No,No,No,No,Yes,No,No,No,No
244683631,No,No,No,No,Yes,No,No,Yes,No
244683703,No,Yes,No,No,No,No,No,Yes,No
244683622,No,No,No,No,No,No,No,Yes,No
244683696,Yes,No,No,No,No,No,No,Yes,No
244683653,No,No,No,No,No,No,No,Yes,No
244683651,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244683681,No,No,No,No,No,Yes,No,Yes,No
244683715,Yes,No,Yes,No,Yes,No,No,Yes,No
244683758,No,No,No,No,Yes,No,No,Yes,No
244683732,No,No,No,No,Yes,Yes,No,Yes,Yes
244683768,No,No,No,No,No,Yes,No,No,Yes
244683676,No,No,No,No,No,No,No,Yes,No
244683625,Yes,No,No,No,No,Yes,No,No,No
244683687,Yes,No,No,No,No,No,No,No,No
244683782,No,No,Yes,No,No,No,No,No,No
244683682,No,No,No,No,No,Yes,Yes,Yes,No
244683816,Yes,No,No,No,No,No,No,No,No
244683672,No,No,No,No,No,No,No,Yes,Yes
244683142,No,Yes,No,No,Yes,No,No,Yes,No
244683662,No,No,No,No,No,No,No,Yes,No
244683766,No,No,No,No,Yes,Yes,Yes,Yes,No
244683803,Yes,No,No,No,No,No,No,Yes,No
244683837,Yes,No,No,No,No,No,No,No,No
244683736,Yes,No,No,No,No,Yes,Yes,Yes,No
244683754,No,No,Yes,Yes,No,No,No,Yes,No
244683462,Yes,No,No,No,No,No,No,Yes,No
244683749,No,Yes,No,No,No,No,No,No,No
244683814,Yes,No,No,No,No,No,No,No,No
244683666,Yes,Yes,No,No,No,Yes,Yes,No,Yes
244683795,No,Yes,Yes,Yes,No,No,No,No,No
244683827,No,No,No,No,No,No,No,Yes,No
244683767,No,No,No,No,No,No,No,Yes,No
244683838,Yes,No,No,No,No,No,No,No,No
244683852,No,No,No,No,Yes,No,No,Yes,No
244683801,No,No,No,No,Yes,Yes,No,Yes,No
244683753,No,No,No,No,No,Yes,Yes,Yes,No
244683829,No,Yes,No,No,No,No,No,No,No
244683659,Yes,Yes,Yes,No,No,No,No,Yes,No
244683698,Yes,No,No,No,Yes,Yes,No,Yes,No
244683799,No,No,No,No,No,No,No,Yes,Yes
244683519,No,No,No,No,No,No,No,No,Yes
244683883,No,No,No,No,No,Yes,No,Yes,No
244683716,No,No,No,No,No,No,No,Yes,No
244683882,No,No,No,No,No,No,Yes,No,No
244680261,No,No,No,No,No,No,No,Yes,No
244683701,No,No,No,No,No,No,No,Yes,No
244683872,Yes,No,Yes,No,No,No,No,No,No
244683870,No,No,No,No,No,No,No,Yes,No
244683862,Yes,Yes,No,No,No,No,No,Yes,No
244683896,No,No,No,No,Yes,Yes,No,Yes,No
244683851,No,No,No,No,No,No,No,Yes,Yes
244683788,No,No,No,No,No,No,No,No,Yes
244683923,No,No,No,No,No,No,No,Yes,No
244683914,Yes,No,No,No,No,Yes,No,No,No
244683858,No,No,No,No,No,Yes,No,Yes,No
244683885,No,No,No,No,No,No,No,Yes,No
244683894,No,No,No,No,No,No,No,Yes,No
244683875,Yes,No,No,No,Yes,Yes,No,Yes,No
244683926,Yes,No,No,No,No,No,No,No,No
244683811,No,No,No,No,Yes,No,No,Yes,No
244683950,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
244683765,No,No,No,No,Yes,No,No,Yes,No
244683966,No,No,No,No,Yes,No,Yes,Yes,No
244683853,Yes,No,No,No,Yes,Yes,No,Yes,No
244683943,Yes,No,No,No,Yes,Yes,No,No,No
244683945,No,No,No,No,No,Yes,No,Yes,No
244683953,No,No,No,No,No,Yes,No,No,No
244683800,Yes,No,No,No,No,No,No,No,No
244683902,Yes,No,No,No,Yes,Yes,No,Yes,No
244683965,No,Yes,No,No,Yes,Yes,No,Yes,No
244683915,No,No,No,No,No,Yes,No,Yes,No
244680330,Yes,No,No,No,No,No,No,Yes,No
244683857,Yes,Yes,No,No,No,No,Yes,Yes,No
244684003,Yes,No,No,No,Yes,No,No,Yes,Yes
244683911,No,Yes,No,No,Yes,Yes,No,Yes,Yes
244682151,No,No,No,No,No,No,No,Yes,Yes
244680828,Yes,No,No,No,No,No,No,No,No
244683963,No,No,No,No,No,No,No,No,Yes
244683999,No,No,No,No,No,No,No,Yes,No
244683692,No,No,No,No,Yes,No,No,Yes,No
244684037,No,Yes,No,No,No,No,No,No,No
244684014,Yes,No,No,No,Yes,Yes,No,No,No
244683817,Yes,No,No,No,Yes,No,Yes,Yes,No
244684068,No,No,No,No,No,No,No,Yes,No
244684060,Yes,No,No,No,Yes,Yes,No,No,No
244683983,No,No,No,No,Yes,No,No,Yes,No
244683951,No,Yes,No,No,No,No,No,No,No
244684000,No,No,No,No,Yes,Yes,No,Yes,Yes
244683705,Yes,No,No,No,Yes,Yes,No,Yes,No
244684057,Yes,No,No,No,Yes,Yes,No,No,No
244683991,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
244684039,No,Yes,Yes,No,No,No,No,No,No
244684013,Yes,No,No,No,No,No,No,Yes,No
244684009,No,No,No,No,No,Yes,No,Yes,No
244684040,No,No,Yes,No,Yes,Yes,No,No,No
244684086,Yes,No,No,No,No,No,No,No,No
244684042,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244684120,No,Yes,No,No,No,No,No,Yes,No
244684089,Yes,No,No,No,No,No,No,No,No
244683938,Yes,No,No,No,No,No,No,Yes,No
244684077,No,No,No,No,No,Yes,No,No,No
244684098,No,No,No,No,No,No,No,Yes,No
244683442,Yes,Yes,No,No,No,No,No,Yes,No
244684128,No,No,Yes,Yes,Yes,No,No,Yes,No
244669483,No,No,No,No,No,No,No,Yes,No
244684124,Yes,No,No,No,No,No,No,No,No
244684131,No,No,No,No,No,No,No,Yes,No
244684022,Yes,No,No,No,No,No,No,Yes,No
244684129,No,No,No,No,Yes,No,No,Yes,No
244684141,No,Yes,No,No,No,No,No,No,No
244684094,No,No,No,No,No,No,No,Yes,No
244684170,No,No,No,No,Yes,Yes,No,Yes,No
244683970,No,Yes,Yes,No,No,No,No,Yes,No
244684115,No,No,Yes,No,Yes,No,No,No,No
244684088,No,No,No,No,No,No,Yes,Yes,No
244684139,No,Yes,Yes,No,Yes,No,No,No,No
244684118,Yes,No,No,No,No,No,No,Yes,No
244684145,No,No,No,No,No,No,No,Yes,No
244684157,No,Yes,Yes,No,No,No,No,No,No
244684169,Yes,No,No,No,No,No,No,No,No
244684215,No,No,No,No,No,No,No,Yes,No
244684228,No,No,No,No,Yes,No,No,Yes,No
244683574,Yes,No,No,No,No,No,No,No,No
244684071,Yes,No,No,No,No,No,No,No,Yes
244684209,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
244684234,Yes,No,No,No,Yes,No,No,No,No
244684091,Yes,No,No,No,No,No,No,Yes,No
244684183,No,No,No,No,No,No,No,Yes,No
244684227,No,No,No,No,No,No,No,Yes,No
244684190,Yes,No,No,No,No,No,No,No,No
244684249,No,No,No,No,No,No,No,Yes,Yes
244684154,No,Yes,Yes,No,Yes,No,No,No,No
244684239,No,No,Yes,No,No,No,No,No,No
244684113,No,No,No,No,No,No,No,Yes,No
244684219,No,No,No,No,No,No,No,Yes,No
244684275,No,No,No,No,No,No,No,Yes,No
244684248,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244684163,No,No,No,No,Yes,No,No,Yes,No
244684270,Yes,No,No,No,No,Yes,Yes,No,No
244684192,Yes,No,No,No,No,Yes,No,No,No
244684289,No,No,No,No,Yes,No,No,Yes,Yes
244684301,No,Yes,No,No,No,No,No,No,Yes
244684266,No,No,No,No,Yes,No,No,Yes,No
244684280,Yes,No,No,No,No,No,Yes,No,No
244673360,No,No,No,No,No,No,No,Yes,No
244684338,No,Yes,Yes,No,Yes,Yes,No,No,No
244684319,No,No,No,No,Yes,No,No,Yes,No
244684309,Yes,No,Yes,No,Yes,No,No,No,No
244684279,No,Yes,No,No,No,No,No,No,Yes
244684281,Yes,Yes,No,No,No,No,No,No,No
244684255,No,Yes,Yes,Yes,No,No,No,Yes,No
244684291,No,Yes,Yes,Yes,Yes,No,Yes,No,No
244684318,Yes,No,No,No,Yes,Yes,No,No,No
244684353,No,No,No,No,Yes,No,No,Yes,No
244684254,No,No,No,No,Yes,No,No,Yes,Yes
244684350,Yes,No,No,No,Yes,Yes,No,No,No
244684295,No,No,No,No,Yes,No,No,No,No
244684313,No,No,Yes,No,No,No,No,No,No
244684224,Yes,No,No,No,No,No,No,Yes,Yes
244684134,No,No,No,No,Yes,Yes,No,No,No
244684382,No,No,No,No,Yes,Yes,No,Yes,Yes
244684256,No,No,No,No,No,No,No,Yes,No
244684379,No,No,No,No,No,No,No,Yes,No
244684271,Yes,No,No,No,No,No,Yes,No,No
244684286,Yes,No,No,No,Yes,No,No,No,No
244684306,Yes,No,No,No,No,No,No,No,No
244684386,No,No,Yes,No,Yes,No,No,No,No
244684305,No,Yes,Yes,No,No,No,No,No,No
244684369,No,No,No,No,No,No,No,Yes,No
244684420,Yes,No,No,No,No,No,No,Yes,No
244684397,No,No,No,No,Yes,No,No,No,No
244684394,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244684422,Yes,No,No,No,No,No,No,Yes,No
244684418,Yes,No,No,No,No,No,No,Yes,No
244684428,No,No,No,No,No,No,No,Yes,No
244684409,No,Yes,No,No,No,No,No,No,No
244684087,No,No,No,No,No,Yes,No,Yes,No
244684387,No,No,No,No,Yes,Yes,No,Yes,No
244684372,No,Yes,Yes,No,No,No,No,Yes,No
244684400,Yes,No,No,No,Yes,No,No,Yes,No
244684288,No,No,No,No,Yes,No,No,Yes,No
244684377,No,No,No,No,No,No,No,Yes,No
244684417,No,No,No,No,No,Yes,No,Yes,No
244684467,No,No,No,No,No,No,No,Yes,No
244684444,No,No,No,No,No,No,No,Yes,No
244684478,No,No,No,No,Yes,No,Yes,No,No
244681393,Yes,No,No,No,Yes,No,No,No,No
244684439,No,No,Yes,No,No,No,No,No,No
244684406,Yes,No,No,No,No,No,No,No,No
244684246,No,No,No,No,No,No,No,Yes,No
244684451,No,No,No,No,No,No,No,Yes,No
244684389,Yes,No,No,No,Yes,Yes,No,No,No
244684408,Yes,Yes,Yes,No,No,No,No,Yes,No
244684514,No,No,No,No,No,No,No,Yes,No
244684351,No,No,No,No,Yes,Yes,No,Yes,No
244684496,No,No,No,No,Yes,Yes,No,Yes,No
244684307,No,No,No,No,No,No,No,No,Yes
244684481,Yes,Yes,No,No,Yes,No,No,No,No
244684507,Yes,No,No,No,No,No,No,No,No
244684326,No,No,No,No,No,Yes,No,No,No
244684371,Yes,No,No,No,No,No,No,Yes,No
244684370,No,No,No,No,Yes,Yes,No,Yes,No
244684485,No,No,No,No,No,No,No,No,Yes
244684442,Yes,Yes,Yes,No,Yes,Yes,No,No,No
244684532,No,No,No,No,No,No,No,Yes,No
244684483,No,No,No,No,No,No,No,Yes,No
244684517,No,No,No,No,No,No,No,Yes,No
244684495,No,No,No,No,No,Yes,No,Yes,No
244684482,No,No,No,No,Yes,No,No,No,No
244684569,No,Yes,No,No,Yes,No,No,No,No
244684552,Yes,No,Yes,No,No,Yes,No,No,No
244684596,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
244684547,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244684591,No,No,No,No,No,No,No,Yes,No
244684454,Yes,No,No,No,Yes,No,Yes,Yes,No
244684487,Yes,No,No,No,No,No,No,Yes,No
244683125,No,No,No,No,Yes,No,No,Yes,No
244684606,No,No,No,No,No,No,No,Yes,No
244684565,No,Yes,Yes,Yes,No,No,No,Yes,Yes
244683655,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244684614,Yes,No,No,No,Yes,Yes,No,Yes,No
244684637,No,Yes,No,No,No,No,Yes,No,No
244684604,No,No,No,No,Yes,Yes,No,Yes,No
244684634,No,No,No,No,Yes,No,No,Yes,No
244684638,No,No,No,No,Yes,No,Yes,No,No
244684633,No,No,No,No,No,No,No,Yes,No
244684531,Yes,Yes,Yes,No,Yes,No,No,Yes,No
244684374,No,Yes,No,Yes,Yes,No,No,No,No
244681112,No,No,No,No,No,No,No,Yes,No
244684493,No,No,No,No,No,No,Yes,No,No
244684559,No,No,No,No,No,No,No,Yes,No
244684430,No,Yes,Yes,Yes,Yes,Yes,No,No,No
244684631,No,No,No,No,No,Yes,Yes,Yes,No
244684635,No,No,No,No,No,No,No,Yes,No
244684654,Yes,Yes,No,No,No,No,No,Yes,Yes
244684647,No,No,No,No,Yes,No,No,No,No
244684703,No,Yes,No,No,No,No,Yes,Yes,No
244684714,No,No,No,No,No,No,No,Yes,No
244684670,No,Yes,No,No,Yes,Yes,No,No,No
244684683,No,No,No,No,No,No,No,Yes,No
244684705,Yes,No,No,No,No,No,Yes,No,Yes
244684608,Yes,Yes,No,No,Yes,No,No,No,Yes
244684589,No,No,No,No,Yes,Yes,No,Yes,No
244684462,No,No,No,No,Yes,No,No,No,No
244684719,Yes,No,No,No,Yes,No,Yes,Yes,Yes
244684618,Yes,Yes,No,No,No,No,Yes,No,Yes
244684694,No,No,No,No,No,No,Yes,Yes,No
244684663,No,Yes,Yes,Yes,No,No,No,No,No
244684693,Yes,No,No,No,No,No,No,No,Yes
244684630,No,No,No,No,Yes,Yes,No,Yes,No
244684652,No,No,No,No,No,No,No,Yes,No
244684019,No,No,No,No,No,No,No,Yes,No
244684726,Yes,No,No,No,Yes,No,Yes,No,No
244684743,No,No,No,No,Yes,No,No,Yes,No
244684741,Yes,No,No,No,No,No,No,No,No
244684102,No,No,No,No,No,No,No,Yes,No
244684584,No,No,Yes,No,Yes,No,No,No,No
244684742,Yes,No,No,No,No,No,No,Yes,No
244684748,No,Yes,No,No,No,No,No,No,No
244684711,No,No,No,No,No,No,No,Yes,No
244684601,No,No,No,No,No,No,No,Yes,Yes
244684722,No,Yes,Yes,No,No,No,No,Yes,No
244684769,No,No,No,No,No,No,Yes,Yes,No
244684749,No,No,No,No,No,No,No,Yes,No
244683616,Yes,Yes,Yes,No,No,No,No,No,No
244684774,Yes,No,No,No,No,No,No,Yes,No
244684193,Yes,No,No,No,No,No,No,No,No
244684816,Yes,No,No,No,Yes,No,No,Yes,No
244684757,No,No,No,No,No,No,No,Yes,No
244684797,No,No,No,No,No,No,No,Yes,No
244684826,Yes,No,No,No,No,Yes,No,Yes,No
244684755,No,No,No,No,Yes,No,No,Yes,Yes
244684815,No,No,No,No,Yes,Yes,No,No,No
244684794,No,No,No,No,No,No,No,Yes,No
244684744,Yes,No,Yes,No,Yes,No,No,Yes,No
244684723,Yes,Yes,No,No,No,No,No,No,No
244684790,No,No,No,No,No,Yes,No,No,No
244684668,No,No,No,No,No,No,No,Yes,No
244684587,No,No,No,No,Yes,No,No,Yes,No
244684575,No,No,No,No,No,No,Yes,No,Yes
244684867,No,No,No,No,No,No,No,Yes,No
244684791,No,Yes,No,No,Yes,No,No,Yes,No
244684792,No,No,No,No,Yes,No,Yes,Yes,No
244684501,Yes,No,No,No,Yes,No,No,Yes,Yes
244684812,Yes,No,Yes,No,No,No,No,No,No
244684762,No,No,No,No,Yes,No,No,No,No
244684873,No,No,No,No,No,No,No,No,Yes
244684656,No,No,No,No,No,No,No,Yes,No
244684798,No,No,No,No,No,No,Yes,Yes,No
244684836,Yes,No,No,No,No,No,No,No,No
244684814,No,No,No,No,Yes,Yes,No,Yes,No
